Date,Open,High,Low,Close,Adj Close,Volume
2023-02-14,215.77999877929688,230.49000549316406,213.66000366210938,229.7100067138672,229.5973663330078,67547400
2023-02-15,225.49000549316406,228.5500030517578,221.05999755859375,227.63999938964844,227.5283660888672,42057500
2023-02-16,221.3300018310547,225.5,219.27000427246094,220.02000427246094,219.91212463378906,41202600
2023-02-17,216.30999755859375,217.39999389648438,209.75,213.8800048828125,213.77511596679688,46588800
2023-02-21,210.0,214.94000244140625,206.17999267578125,206.5500030517578,206.44869995117188,41001500
2023-02-22,207.07000732421875,211.0399932861328,204.2100067138672,207.5399932861328,207.43821716308594,51318400
2023-02-23,234.39999389648438,238.8800048828125,230.25,236.63999938964844,236.5239715576172,111799500
2023-02-24,232.25,234.74000549316406,229.47000122070312,232.86000061035156,232.7458038330078,58971600
2023-02-27,236.6999969482422,238.8000030517578,234.5399932861328,235.00999450683594,234.89476013183594,45299400
2023-02-28,233.72000122070312,238.25,232.05999755859375,232.16000366210938,232.046142578125,45596300
2023-03-01,231.9199981689453,232.55999755859375,225.0800018310547,226.97999572753906,226.86868286132812,46002600
2023-03-02,224.8800048828125,233.8000030517578,224.32000732421875,233.13999938964844,233.02566528320312,38941500
2023-03-03,233.1999969482422,239.0,231.3000030517578,238.89999389648438,238.7828369140625,41239300
2023-03-06,238.91000366210938,242.47999572753906,234.8699951171875,235.5399932861328,235.4244842529297,43742900
2023-03-07,236.0,241.25,232.41000366210938,232.8800048828125,232.8053436279297,51515400
2023-03-08,234.8699951171875,242.0,234.24000549316406,241.80999755859375,241.7324676513672,51357300
2023-03-09,241.75,244.5399932861328,233.8300018310547,234.36000061035156,234.2848663330078,50125700
2023-03-10,234.08999633789062,236.27000427246094,227.25999450683594,229.64999389648438,229.57635498046875,47486600
2023-03-13,227.52000427246094,232.97999572753906,222.97000122070312,229.66000366210938,229.58636474609375,42189000
2023-03-14,234.9600067138672,242.19000244140625,234.60000610351562,240.6300048828125,240.55284118652344,47491000
2023-03-15,237.61000061035156,242.86000061035156,233.60000610351562,242.27999877929688,242.20230102539062,52448600
2023-03-16,240.27000427246094,255.8800048828125,238.94000244140625,255.41000366210938,255.32810974121094,58325300
2023-03-17,259.82000732421875,263.989990234375,256.67999267578125,257.25,257.16754150390625,84854700
2023-03-20,256.1499938964844,260.239990234375,251.3000030517578,259.0,258.9169616699219,43274700
2023-03-21,261.79998779296875,263.9200134277344,253.80999755859375,261.989990234375,261.9059753417969,54740800
2023-03-22,264.25,275.8900146484375,262.3699951171875,264.67999267578125,264.59515380859375,79729500
2023-03-23,271.1499938964844,274.989990234375,266.8999938964844,271.9100036621094,271.82281494140625,56488900
2023-03-24,270.30999755859375,271.6700134277344,263.54998779296875,267.7900085449219,267.7041320800781,45492000
2023-03-27,268.3699951171875,270.0,263.6499938964844,265.30999755859375,265.22491455078125,36102600
2023-03-28,264.4700012207031,265.1300048828125,258.5,264.1000061035156,264.01531982421875,35610400
2023-03-29,268.25,270.7799987792969,265.9700012207031,269.8399963378906,269.75347900390625,39369400
2023-03-30,272.2900085449219,274.989990234375,271.0199890136719,273.8299865722656,273.7421875,36451600
2023-03-31,271.3999938964844,278.3399963378906,271.04998779296875,277.7699890136719,277.680908203125,43393300
2023-04-03,275.0899963378906,280.0,273.3599853515625,279.6499938964844,279.5603332519531,39871600
2023-04-04,279.6600036621094,280.0,273.07000732421875,274.5299987792969,274.44195556640625,36859200
2023-04-05,268.2900085449219,269.9800109863281,263.95001220703125,268.80999755859375,268.7238464355469,51501500
2023-04-06,265.8399963378906,270.79998779296875,264.2699890136719,270.3699951171875,270.28326416015625,39765400
2023-04-10,268.2300109863281,276.2099914550781,266.69000244140625,275.7900085449219,275.70159912109375,39527900
2023-04-11,277.239990234375,277.8999938964844,271.260009765625,271.69000244140625,271.6028747558594,31437800
2023-04-12,273.70001220703125,274.67999267578125,264.4800109863281,264.95001220703125,264.8650817871094,44625900
2023-04-13,267.3399963378906,268.8699951171875,263.2900085449219,264.6300048828125,264.545166015625,35361500
2023-04-14,265.0400085449219,268.8299865722656,262.20001220703125,267.5799865722656,267.49420166015625,39566000
2023-04-17,265.6499938964844,270.05999755859375,264.3299865722656,270.0199890136719,269.93341064453125,32147100
2023-04-18,275.3299865722656,281.1000061035156,273.57000732421875,276.6700134277344,276.581298828125,60481200
2023-04-19,273.6099853515625,280.0,272.32000732421875,279.30999755859375,279.220458984375,35866000
2023-04-20,276.7099914550781,280.29998779296875,270.0,271.0400085449219,270.9530944824219,42771300
2023-04-21,269.5199890136719,271.8299865722656,267.2200012207031,271.19000244140625,271.1030578613281,34510300
2023-04-24,270.1300048828125,273.6600036621094,266.7099914550781,270.4200134277344,270.3332824707031,33928200
2023-04-25,270.7799987792969,272.4700012207031,262.25,262.4100036621094,262.32586669921875,37852700
2023-04-26,270.0199890136719,273.29998779296875,267.04998779296875,269.55999755859375,269.4736022949219,40633700
2023-04-27,273.6300048828125,274.95001220703125,266.25,272.260009765625,272.1727294921875,37716100
2023-04-28,272.25,277.5799865722656,270.7099914550781,277.489990234375,277.4010009765625,29168700
2023-05-01,278.3999938964844,290.5799865722656,277.79998779296875,289.1000061035156,289.00732421875,57032900
2023-05-02,286.79998779296875,288.3599853515625,280.8299865722656,282.1000061035156,282.0095520019531,40273000
2023-05-03,278.3999938964844,283.6700134277344,274.7200012207031,278.0199890136719,277.93084716796875,38338700
2023-05-04,276.510009765625,278.5899963378906,272.3999938964844,275.6199951171875,275.5316162109375,32185000
2023-05-05,278.260009765625,287.54998779296875,277.30999755859375,286.79998779296875,286.7080383300781,36101400
2023-05-08,285.2200012207031,292.20001220703125,283.5,291.510009765625,291.4165344238281,34497900
2023-05-09,288.989990234375,289.7300109863281,284.5,285.7099914550781,285.6183776855469,31486900
2023-05-10,290.04998779296875,291.1300048828125,284.6099853515625,288.8500061035156,288.75738525390625,36935000
2023-05-11,288.9599914550781,289.5,282.4599914550781,285.7799987792969,285.6883850097656,32214900
2023-05-12,285.2900085449219,287.79998779296875,280.4599914550781,283.3999938964844,283.3091125488281,27402700
2023-05-15,285.0799865722656,289.69000244140625,281.5199890136719,289.5299987792969,289.4371643066406,29392600
2023-05-16,288.4100036621094,298.70001220703125,288.32000732421875,292.1300048828125,292.036376953125,44940500
2023-05-17,295.8399963378906,301.989990234375,294.29998779296875,301.7799987792969,301.6832580566406,43253500
2023-05-18,304.1000061035156,318.2799987792969,303.20001220703125,316.7799987792969,316.6784362792969,74872500
2023-05-19,315.3599853515625,315.79998779296875,309.1600036621094,312.6400146484375,312.5397644042969,47312400
2023-05-22,309.010009765625,315.20001220703125,306.79998779296875,311.760009765625,311.6600646972656,37200000
2023-05-23,310.0,312.8800048828125,306.30999755859375,306.8800048828125,306.7816162109375,35625300
2023-05-24,302.1000061035156,306.07000732421875,298.05999755859375,305.3800048828125,305.2821044921875,72141900
2023-05-25,385.2300109863281,394.79998779296875,366.3500061035156,379.79998779296875,379.6781921386719,154391100
2023-05-26,378.8999938964844,391.70001220703125,375.5,389.4599914550781,389.3351135253906,71439700
2023-05-30,405.95001220703125,419.3800048828125,399.489990234375,401.1099853515625,400.9813537597656,92340100
2023-05-31,394.8800048828125,402.95001220703125,378.2200012207031,378.3399963378906,378.2186584472656,100258000
2023-06-01,384.8900146484375,400.5,383.3999938964844,397.70001220703125,397.5725402832031,63587300
2023-06-02,400.9700012207031,405.0,390.5799865722656,393.2699890136719,393.1439208984375,48165500
2023-06-05,389.0899963378906,395.6499938964844,387.07000732421875,391.7099914550781,391.58441162109375,39609400
2023-06-06,388.29998779296875,391.6000061035156,381.4800109863281,386.5400085449219,386.41607666015625,38872900
2023-06-07,389.1499938964844,394.989990234375,373.55999755859375,374.75,374.66864013671875,51199800
2023-06-08,377.239990234375,388.6400146484375,375.04998779296875,385.1000061035156,385.0163879394531,41777200
2023-06-09,390.3699951171875,397.1099853515625,385.6700134277344,387.70001220703125,387.6158142089844,42722000
2023-06-12,392.0,395.29998779296875,386.17999267578125,394.82000732421875,394.7342529296875,38870100
2023-06-13,401.8599853515625,411.010009765625,397.3999938964844,410.2200012207031,410.1308898925781,61320800
2023-06-14,408.239990234375,430.0,405.5199890136719,429.9700012207031,429.8765869140625,74046500
2023-06-15,426.0199890136719,432.8900146484375,421.4700012207031,426.5299987792969,426.4373474121094,56862200
2023-06-16,434.5,437.2099914550781,426.6099853515625,426.9200134277344,426.8273010253906,65475500
2023-06-20,429.9800109863281,439.8999938964844,426.739990234375,438.0799865722656,437.98486328125,45115300
2023-06-21,435.010009765625,436.1499938964844,420.79998779296875,430.45001220703125,430.35650634765625,55160300
2023-06-22,422.5299987792969,434.260009765625,422.3399963378906,430.25,430.1565856933594,41773700
2023-06-23,424.6400146484375,428.0899963378906,420.1499938964844,422.0899963378906,421.9983215332031,35632300
2023-06-26,424.6099853515625,427.6400146484375,401.0,406.32000732421875,406.23175048828125,59432200
2023-06-27,407.989990234375,419.3999938964844,404.4800109863281,418.760009765625,418.6690673828125,46217500
2023-06-28,406.6000061035156,418.45001220703125,405.17999267578125,411.1700134277344,411.0807189941406,58263900
2023-06-29,415.5799865722656,416.0,406.0,408.2200012207031,408.13134765625,38051400
2023-06-30,416.79998779296875,425.5,415.010009765625,423.0199890136719,422.9281005859375,50053400
2023-07-03,425.1700134277344,428.9800109863281,422.0199890136719,424.1300048828125,424.0378723144531,19820900
2023-07-05,421.3500061035156,431.7699890136719,420.8500061035156,423.1700134277344,423.078125,32361800
2023-07-06,418.44000244140625,421.7900085449219,413.4599914550781,421.0299987792969,420.9385681152344,30358200
2023-07-07,423.2200012207031,432.1400146484375,421.79998779296875,425.0299987792969,424.9377136230469,35525300
2023-07-10,426.57000732421875,428.1099853515625,416.489990234375,421.79998779296875,421.7084045410156,35390800
2023-07-11,424.80999755859375,427.5799865722656,420.6700134277344,424.04998779296875,423.9578857421875,29824400
2023-07-12,430.3299865722656,439.3500061035156,427.7699890136719,439.0199890136719,438.92462158203125,48127700
2023-07-13,445.17999267578125,461.54998779296875,444.9200134277344,459.7699890136719,459.6701354980469,47820400
2023-07-14,465.8299865722656,480.8800048828125,450.6000061035156,454.69000244140625,454.59124755859375,77066400
2023-07-17,462.8900146484375,464.9599914550781,452.6199951171875,464.6099853515625,464.50909423828125,51048800
2023-07-18,467.010009765625,478.9599914550781,457.3399963378906,474.94000244140625,474.83685302734375,57019000
2023-07-19,474.6400146484375,478.17999267578125,467.4200134277344,470.7699890136719,470.667724609375,42750200
2023-07-20,465.07000732421875,470.8699951171875,450.6199951171875,455.20001220703125,455.10113525390625,53786500
2023-07-21,457.8800048828125,458.6600036621094,441.0,443.0899963378906,442.9937744140625,96283200
2023-07-24,447.30999755859375,451.0899963378906,440.3999938964844,446.1199951171875,446.0231018066406,38251600
2023-07-25,449.4100036621094,461.8299865722656,449.2300109863281,456.7900085449219,456.6907958984375,34808100
2023-07-26,460.2099914550781,460.5299987792969,446.29998779296875,454.5199890136719,454.4212646484375,36423700
2023-07-27,465.19000244140625,473.95001220703125,457.5,459.0,458.9002990722656,45597600
2023-07-28,466.67999267578125,470.2699890136719,463.80999755859375,467.5,467.3984375,33119400
2023-07-31,467.5400085449219,471.29998779296875,465.05999755859375,467.2900085449219,467.18853759765625,25105500
2023-08-01,464.6000061035156,469.0,460.2699890136719,465.07000732421875,464.968994140625,23785800
2023-08-02,458.30999755859375,458.3999938964844,433.8699951171875,442.69000244140625,442.5938720703125,53014200
2023-08-03,438.0,451.17999267578125,438.0,445.1499938964844,445.0533142089844,32417600
2023-08-04,449.8500061035156,456.4200134277344,443.92999267578125,446.79998779296875,446.70294189453125,36225800
2023-08-07,451.1099853515625,455.3999938964844,445.6300048828125,454.1700134277344,454.0713806152344,32215400
2023-08-08,448.5299987792969,452.4200134277344,440.55999755859375,446.6400146484375,446.54296875,35384300
2023-08-09,442.739990234375,443.1199951171875,421.3399963378906,425.5400085449219,425.44757080078125,58644900
2023-08-10,421.6000061035156,435.739990234375,418.3500061035156,423.8800048828125,423.7879333496094,49270500
2023-08-11,417.510009765625,420.17999267578125,406.3900146484375,408.54998779296875,408.46124267578125,53200900
2023-08-14,404.8599853515625,438.0,403.1099853515625,437.5299987792969,437.4349670410156,69028600
2023-08-15,445.6000061035156,452.67999267578125,437.1000061035156,439.3999938964844,439.3045654296875,67651200
2023-08-16,445.20001220703125,446.75,434.05999755859375,434.8599853515625,434.7655334472656,52745100
2023-08-17,439.70001220703125,440.6199951171875,430.010009765625,433.44000244140625,433.3458557128906,45239500
2023-08-18,426.3500061035156,435.7799987792969,416.6000061035156,432.989990234375,432.89593505859375,58262200
2023-08-21,444.94000244140625,470.6499938964844,442.2200012207031,469.6700134277344,469.5679931640625,69257300
2023-08-22,481.3500061035156,481.8699951171875,453.3299865722656,456.67999267578125,456.580810546875,75720700
2023-08-23,458.6600036621094,472.0,452.0799865722656,471.1600036621094,471.05767822265625,77904600
2023-08-24,502.1600036621094,502.6600036621094,471.5899963378906,471.6300048828125,471.5275573730469,115604400
2023-08-25,470.1199951171875,478.04998779296875,450.239990234375,460.17999267578125,460.0800476074219,92534100
2023-08-28,464.82000732421875,469.79998779296875,448.8800048828125,468.3500061035156,468.248291015625,68519200
2023-08-29,466.6600036621094,490.80999755859375,463.9100036621094,487.8399963378906,487.7340393066406,70139700
2023-08-30,490.44000244140625,499.2699890136719,484.25,492.6400146484375,492.53302001953125,73520600
2023-08-31,493.79998779296875,497.44000244140625,489.5799865722656,493.54998779296875,493.4427795410156,52857000
2023-09-01,497.6199951171875,498.0,481.4200134277344,485.0899963378906,484.9846496582031,46319100
2023-09-05,482.2300109863281,488.510009765625,478.6000061035156,485.4800109863281,485.3746032714844,38265300
2023-09-06,484.4100036621094,485.489990234375,465.79998779296875,470.6099853515625,470.5465393066406,46867000
2023-09-07,455.25,463.44000244140625,451.5199890136719,462.4100036621094,462.34765625,43333000
2023-09-08,459.4200134277344,466.05999755859375,452.7099914550781,455.7200012207031,455.6585693359375,47306900
2023-09-11,461.4800109863281,461.6300048828125,443.1199951171875,451.7799987792969,451.7191162109375,47396600
2023-09-12,447.3800048828125,456.7300109863281,445.30999755859375,448.70001220703125,448.6394958496094,34925600
2023-09-13,446.0,459.29998779296875,445.0299987792969,454.8500061035156,454.7886962890625,39835500
2023-09-14,459.5,459.8699951171875,451.30999755859375,455.80999755859375,455.74853515625,37009700
2023-09-15,453.4100036621094,455.989990234375,438.0799865722656,439.0,438.9407958984375,50571300
2023-09-18,427.4800109863281,442.4200134277344,420.0,439.6600036621094,439.6007080078125,50027100
2023-09-19,438.3299865722656,439.6600036621094,430.0199890136719,435.20001220703125,435.1413269042969,37306400
2023-09-20,436.0,439.0299987792969,422.2300109863281,422.3900146484375,422.33306884765625,36710800
2023-09-21,415.8299865722656,421.0,409.79998779296875,410.1700134277344,410.1147155761719,44893000
2023-09-22,415.7200012207031,421.1499938964844,412.30999755859375,416.1000061035156,416.04388427734375,47923600
2023-09-25,415.9100036621094,425.3599853515625,411.7699890136719,422.2200012207031,422.1630859375,41909100
2023-09-26,420.010009765625,428.20001220703125,416.54998779296875,419.1099853515625,419.0534973144531,40228200
2023-09-27,423.29998779296875,428.7200012207031,416.2900085449219,424.67999267578125,424.62274169921875,44493500
2023-09-28,424.6000061035156,434.4599914550781,421.1499938964844,430.8900146484375,430.8319396972656,42466300
2023-09-29,438.2699890136719,441.44000244140625,433.07000732421875,434.989990234375,434.93133544921875,39722100
2023-10-02,440.29998779296875,451.75,438.6099853515625,447.82000732421875,447.7596435546875,43329800
2023-10-03,448.0799865722656,451.29998779296875,432.4599914550781,435.1700134277344,435.111328125,47085000
2023-10-04,437.4200134277344,441.42999267578125,432.9200134277344,440.4100036621094,440.3506164550781,36182100
2023-10-05,440.5,449.0,438.8800048828125,446.8800048828125,446.81976318359375,39348300
2023-10-06,441.92999267578125,457.8900146484375,440.260009765625,457.6199951171875,457.5583190917969,43339700
2023-10-09,448.4200134277344,456.04998779296875,443.67999267578125,452.7300109863281,452.6689758300781,40967500
2023-10-10,453.1000061035156,462.5899963378906,450.8800048828125,457.9800109863281,457.91827392578125,36858200
2023-10-11,461.9599914550781,468.5899963378906,460.5,468.05999755859375,467.9969177246094,37813700
2023-10-12,467.7699890136719,476.0899963378906,463.29998779296875,469.45001220703125,469.38671875,48132500
2023-10-13,469.6000061035156,471.1600036621094,452.79998779296875,454.6099853515625,454.5486755371094,47411500
2023-10-16,450.6300048828125,462.25,449.1199951171875,460.95001220703125,460.8878479003906,37509900
2023-10-17,440.0,447.5400085449219,424.79998779296875,439.3800048828125,439.3207702636719,81233300
2023-10-18,425.9100036621094,432.19000244140625,418.25,421.9599914550781,421.903076171875,62729400
2023-10-19,428.1099853515625,432.9700012207031,418.82000732421875,421.010009765625,420.9532470703125,50123300
2023-10-20,418.8999938964844,424.70001220703125,410.7799987792969,413.8699951171875,413.814208984375,47638100
2023-10-23,412.2900085449219,432.4800109863281,409.45001220703125,429.75,429.6920471191406,47853000
2023-10-24,430.7699890136719,436.9700012207031,426.9100036621094,436.6300048828125,436.5711364746094,40146300
2023-10-25,433.9800109863281,436.5,415.54998779296875,417.7900085449219,417.7336730957031,39837900
2023-10-26,418.5299987792969,422.55999755859375,398.79998779296875,403.260009765625,403.20562744140625,54100100
2023-10-27,411.29998779296875,412.05999755859375,400.1499938964844,405.0,404.94537353515625,41678400
2023-10-30,410.8699951171875,417.6600036621094,404.80999755859375,411.6099853515625,411.5544738769531,38802800
2023-10-31,404.5,408.7900085449219,392.29998779296875,407.79998779296875,407.7449951171875,51796900
2023-11-01,408.8399963378906,423.80999755859375,408.69000244140625,423.25,423.19293212890625,43759300
2023-11-02,433.2799987792969,438.8399963378906,428.94000244140625,435.05999755859375,435.0013427734375,40917200
2023-11-03,440.20001220703125,453.0899963378906,437.2300109863281,450.04998779296875,449.98931884765625,42385500
2023-11-06,452.8500061035156,459.3500061035156,448.989990234375,457.510009765625,457.4483337402344,40073300
2023-11-07,457.19000244140625,462.17999267578125,451.5799865722656,459.54998779296875,459.488037109375,34316500
2023-11-08,461.0,468.6700134277344,459.67999267578125,465.739990234375,465.67718505859375,34671900
2023-11-09,474.6700134277344,482.29998779296875,467.5,469.5,469.4366760253906,54049600
2023-11-10,475.0,484.7200012207031,472.8299865722656,483.3500061035156,483.28485107421875,42124500
2023-11-13,483.20001220703125,491.1600036621094,480.989990234375,486.20001220703125,486.13446044921875,38413600
2023-11-14,496.79998779296875,498.3399963378906,490.3999938964844,496.55999755859375,496.4930725097656,41695400
2023-11-15,499.3500061035156,499.6000061035156,482.0,488.8800048828125,488.8141174316406,47549700
2023-11-16,486.7900085449219,495.25,483.29998779296875,494.79998779296875,494.7332763671875,33975600
2023-11-17,495.239990234375,497.1700134277344,490.07000732421875,492.9800109863281,492.9135437011719,32520500
2023-11-20,493.1199951171875,505.4800109863281,491.80999755859375,504.0899963378906,504.02203369140625,41412000
2023-11-21,501.260009765625,505.1700134277344,492.2200012207031,499.44000244140625,499.3726501464844,56574700
2023-11-22,498.5199890136719,503.3500061035156,476.8999938964844,487.1600036621094,487.0943298339844,89942000
2023-11-24,484.70001220703125,489.2099914550781,477.45001220703125,477.760009765625,477.69561767578125,29464500
2023-11-27,478.0,485.29998779296875,476.5199890136719,482.4200134277344,482.3549499511719,39566200
2023-11-28,482.3599853515625,483.2300109863281,474.7300109863281,478.2099914550781,478.1455078125,40149100
2023-11-29,483.7900085449219,487.6199951171875,478.6000061035156,481.3999938964844,481.3350830078125,38200500
2023-11-30,480.239990234375,481.1000061035156,464.2200012207031,467.70001220703125,467.636962890625,52624700
2023-12-01,465.25,472.0,461.8699951171875,467.6499938964844,467.5869445800781,36880900
2023-12-04,460.7699890136719,460.7699890136719,450.1000061035156,455.1000061035156,455.03863525390625,43754300
2023-12-05,454.6600036621094,466.0,452.7099914550781,465.6600036621094,465.6381530761719,37171800
2023-12-06,472.1499938964844,473.8699951171875,454.1199951171875,455.0299987792969,455.0086669921875,38059000
2023-12-07,457.0,466.2900085449219,456.0400085449219,465.9599914550781,465.9381408691406,35082300
2023-12-08,465.95001220703125,477.4100036621094,465.5,475.05999755859375,475.0377197265625,35880300
2023-12-11,474.9100036621094,475.30999755859375,458.29998779296875,466.2699890136719,466.24810791015625,50972800
2023-12-12,460.4599914550781,476.6600036621094,460.4599914550781,476.57000732421875,476.5476379394531,37238700
2023-12-13,476.2900085449219,485.94000244140625,476.0799865722656,480.8800048828125,480.8574523925781,44779200
2023-12-14,483.8999938964844,486.70001220703125,474.2200012207031,483.5,483.4773254394531,39123200
2023-12-15,481.94000244140625,494.0400085449219,481.20001220703125,488.8999938964844,488.8770751953125,47947800
2023-12-18,494.0,504.3299865722656,491.5,500.7699890136719,500.7464904785156,41258700
2023-12-19,494.239990234375,497.0,488.95001220703125,496.0400085449219,496.0167541503906,46444400
2023-12-20,496.54998779296875,499.989990234375,480.9800109863281,481.1099853515625,481.08740234375,39789400
2023-12-21,488.1099853515625,490.95001220703125,484.19000244140625,489.8999938964844,489.87701416015625,30042500
2023-12-22,491.95001220703125,493.8299865722656,484.6700134277344,488.29998779296875,488.2770690917969,25213900
2023-12-26,489.67999267578125,496.0,489.6000061035156,492.7900085449219,492.76690673828125,24420000
2023-12-27,495.1099853515625,496.79998779296875,490.8500061035156,494.1700134277344,494.1468200683594,23364800
2023-12-28,496.42999267578125,498.8399963378906,494.1199951171875,495.2200012207031,495.19677734375,24658700
2023-12-29,498.1300048828125,499.9700012207031,487.510009765625,495.2200012207031,495.19677734375,38869000
